@RELATION GitHub-unified-class.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,0,1,1,5,4,1,0,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,38,0,4,0,4,4,0,4,0,4,15,0,4,0,34,42,2,4,2,4,4,2,4,0,4,15,2,4,0,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2,0,2,0,0,2,0,0,0,0,2,0,0,4,4,2,0,2,0,0,2,0,0,0,0,2,0,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,7,4,0,3,4,0.5,0.125,3,3,1,1,0.0294118,3,1,1,0,0,1,21,27,3,0,1,0,1,0,1,0,5,9,0,4,0,99,121,5,1,3,1,13,0,12,0,21,41,0,19,0,false
    0,0,0,0,0,0,0,0,7,2,2,11,4,1,1,1,10,0,0,0,0,0,9,0,0,0,0,0,0,0,52,65,2,1,2,1,9,0,8,0,9,19,0,8,0,78,94,2,1,2,1,12,0,11,0,16,32,0,15,0,false
    0,0,0,0,0,0,0,0,3,1,1,6,2,0,0,0,3,0,0,0,0,0,4,0,0,2,2,0,0,1,28,31,0,0,0,0,3,0,3,0,7,13,0,7,0,28,31,0,0,0,0,3,0,3,0,7,13,0,7,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,12,13,0.5,0.384615,10,3,1,1,0.384615,10,0,0,0,0,0,16,22,0,0,0,0,1,0,1,0,1,3,0,1,0,16,22,0,0,0,0,1,0,1,0,1,3,0,1,0,false
    0,0,0,0,0,0,0,0,0,2,1,6,2,1,1,2,6,0.5,0.128205,5,3,1,1,0.128205,5,2,2,0,0,1,34,42,14,7,5,3,4,2,1,0,10,16,4,4,0,34,42,14,7,5,3,4,2,1,0,10,16,4,4,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,8,0,0,12,14,0.5,0.25,9,5,1,1,0.195652,9,0,0,0,0,0,27,34,1,0,1,0,2,0,1,0,2,12,0,1,0,37,44,1,0,1,0,4,0,3,0,12,16,0,11,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,7,7,0,0,0,0,1,0,1,0,5,2,0,5,0,7,7,0,0,0,0,1,0,1,0,5,2,0,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,7,7,0,0,0,0,1,0,1,0,5,2,0,5,0,7,7,0,0,0,0,1,0,1,0,5,2,0,5,0,false
    0,0,0,0,0,0,0,0,1,2,2,7,3,3,8,2,7,0.2,0.2,7,7,1,4,0.2,7,1,1,3,5,1,28,35,2,1,2,1,5,0,4,0,6,10,0,5,0,28,35,2,1,2,1,5,0,4,0,6,10,0,5,0,false
    0.242525,1,4,1,0.151786,0.220779,17,17,1,3,3,16,3,2,2,5,13,0.5,0.266667,28,27,3,3,0.266667,28,2,2,2,2,1,77,112,5,2,3,1,8,0,5,0,13,46,0,9,0,77,112,5,2,3,1,8,0,5,0,13,46,0,9,0,true
    0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,2,5,1,0.675676,25,25,3,0,0.675676,25,3,3,0,0,1,12,33,5,2,0,1,3,0,2,0,15,3,0,11,0,12,33,5,2,0,1,3,0,2,0,15,3,0,11,0,false
    0,0,0,0,0,0,0,0,1,2,2,9,3,0,0,4,9,0.6,0.370968,23,22,3,2,0.370968,23,2,2,0,0,1,39,62,4,1,2,0,5,0,4,0,10,19,0,8,0,39,62,4,1,2,0,5,0,4,0,10,19,0,8,0,true
    0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,6,1,0.595238,25,25,3,0,0.595238,25,3,3,0,0,1,17,39,7,2,2,1,3,0,2,0,15,5,0,11,0,17,39,7,2,2,1,3,0,2,0,15,5,0,11,0,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,5,0.75,0.607143,17,16,3,1,0.607143,17,2,2,0,0,1,11,24,2,1,0,0,3,0,3,0,8,2,0,7,0,11,24,2,1,0,0,3,0,3,0,8,2,0,7,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.454545,5,5,1,1,0.454545,5,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,1,3,0.5,0.222222,6,5,1,1,0.222222,6,1,1,0,0,1,21,24,2,1,2,1,2,0,1,0,2,10,0,1,0,21,24,2,1,2,1,2,0,1,0,2,10,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,1,6,8,0,6,0.166667,0.210526,8,8,1,5,0.210526,8,1,1,2,6,1,30,39,1,0,1,0,6,0,5,0,6,10,0,5,0,30,39,1,0,1,0,6,0,5,0,6,10,0,5,0,true
    0,0,0,0,0,0,0,0,1,3,3,13,2,4,16,5,12,0.4,0.253521,18,16,2,3,0.253521,18,2,2,4,4,1,53,76,6,2,5,2,7,0,4,0,13,25,0,9,0,53,76,6,2,5,2,7,0,4,0,13,25,0,9,0,true
    0,0,0,0,0,0,0,0,2,1,1,9,2,0,0,5,12,0.2,0.130435,6,6,1,4,0.130435,6,3,3,0,0,1,40,48,7,2,1,1,7,0,4,0,17,14,0,13,0,40,48,7,2,1,1,7,0,4,0,17,14,0,13,0,false
    0,0,0,0,0,0,0,0,1,2,2,8,1,1,1,5,11,0.142857,0.2,9,8,1,6,0.2,9,1,1,0,0,1,36,45,2,0,2,0,6,0,6,0,6,14,0,6,0,36,45,2,0,2,0,6,0,6,0,6,14,0,6,0,false
    0,0,0,0,0,0,0,0,2,1,1,10,2,0,0,5,13,0.166667,0.131148,8,7,1,5,0.131148,8,3,3,0,0,1,53,64,9,2,3,1,8,0,5,0,18,21,0,14,0,53,64,9,2,3,1,8,0,5,0,18,21,0,14,0,false
    0.40566,2,8,2,0.309859,0.37931,22,22,2,3,3,12,2,0,0,5,12,0.2,0.171429,12,12,1,4,0.171429,12,3,3,0,0,1,58,71,7,2,1,1,7,0,4,0,17,27,0,13,0,58,71,7,2,1,1,7,0,4,0,17,27,0,13,0,false
    0,0,0,0,0,0,0,0,1,1,1,9,1,0,0,5,11,0.285714,0.272727,15,14,2,5,0.272727,15,1,1,0,0,1,40,56,3,0,3,0,6,0,6,0,6,16,0,6,0,40,56,3,0,3,0,6,0,6,0,6,16,0,6,0,false
    0.34127,2,8,2,0.261905,0.318841,22,22,2,3,3,15,2,1,1,5,13,0.166667,0.158537,13,12,1,5,0.158537,13,3,3,0,0,1,69,84,7,2,1,1,8,0,5,0,18,33,0,14,0,69,84,7,2,1,1,8,0,5,0,18,33,0,14,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.454545,5,5,1,0,0.454545,5,2,2,0,0,1,6,6,1,0,0,0,1,0,0,0,6,1,0,5,0,6,6,1,0,0,0,1,0,0,0,6,1,0,5,0,false
    0,0,0,0,0,0,0,0,5,2,1,8,15,8,8,9,14,1,0.25,10,10,6,0,0.25,10,0,0,0,0,0,30,40,0,0,0,0,5,0,5,0,5,15,0,5,0,30,40,0,0,0,0,5,0,5,0,5,15,0,5,0,true
    0,0,0,0,0,0,0,0,1,2,2,7,6,1,1,8,12,0.333333,0.186047,8,8,1,2,0.186047,8,0,0,0,0,0,35,43,8,0,8,0,4,0,2,1,4,17,0,2,1,35,43,8,0,8,0,4,0,2,1,4,17,0,2,1,true
    0,0,0,0,0,0,0,0,2,0,0,14,3,13,10,1,15,1,0.383838,38,38,2,0,0.365979,71,0,0,0,0,0,61,95,9,6,9,6,14,0,1,0,14,22,0,1,0,123,196,18,6,18,6,25,0,12,0,25,51,0,12,0,true
    0,0,0,0,0,0,0,0,2,0,0,11,4,6,6,2,13,1,0.347368,33,33,12,0,0.347368,33,0,0,0,0,0,62,101,9,0,9,0,11,0,11,0,11,29,0,11,0,62,101,9,0,9,0,11,0,11,0,11,29,0,11,0,true
    0.189591,1,6,2,0.12426,0.185841,21,21,1,3,3,33,6,1,3,5,12,1,0.306748,50,43,3,0,0.306748,50,0,0,0,0,0,113,169,6,1,6,1,7,0,2,1,7,71,0,2,1,113,169,6,1,6,1,7,0,2,1,7,71,0,2,1,true
    0,0,0,0,0,0,0,0,2,3,3,65,15,11,15,25,51,1,0.463415,190,186,20,0,0.463415,190,0,0,0,0,0,220,443,14,8,14,8,26,1,19,0,26,121,1,19,0,220,443,14,8,14,8,26,1,19,0,26,121,1,19,0,true
    0,0,0,0,0,0,0,0,1,0,0,2,6,5,1,2,4,1,0.457143,32,32,2,0,0.442815,151,0,0,0,0,0,38,70,15,0,15,0,2,0,1,0,2,16,0,1,0,190,368,45,0,45,0,22,3,20,0,22,99,3,20,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,false
    0,0,0,0,0,0,0,0,8,2,2,39,9,4,3,7,26,0.947368,0.449057,119,118,18,1,0.449057,119,0,0,0,0,0,146,292,30,0,30,0,19,3,18,0,19,80,3,18,0,146,292,30,0,30,0,19,3,18,0,19,80,3,18,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,2,0.5,0.307692,8,8,1,1,0.307692,8,0,0,0,0,0,18,20,7,0,7,0,1,0,1,0,1,7,0,1,0,18,20,7,0,7,0,1,0,1,0,1,7,0,1,0,false
    0,0,0,0,0,0,0,0,1,4,4,56,16,3,1,26,35,0.333333,0.0923695,23,14,1,2,0.0894942,23,0,0,0,0,0,226,275,25,0,25,0,9,0,2,0,9,155,0,2,0,234,283,25,0,25,0,11,0,4,0,11,157,0,4,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,true
    0,0,0,0,0,0,0,0,1,3,3,5,0,1,1,0,2,0.333333,0.214286,6,4,1,2,0.214286,6,0,0,0,0,0,22,24,0,0,0,0,2,0,2,0,2,11,0,2,0,22,24,0,0,0,0,2,0,2,0,2,11,0,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,4,0,6,7,0,4,0.2,0.208333,5,5,1,4,0.208333,5,0,0,0,0,0,19,25,3,2,3,2,4,0,4,0,4,5,0,4,0,19,25,3,2,3,2,4,0,4,0,4,5,0,4,0,false
    0,0,0,0,0,0,0,0,5,2,2,13,2,4,3,5,11,0.833333,0.4,28,28,5,1,0.368421,28,0,0,0,0,0,42,72,2,0,2,0,6,0,5,0,6,18,0,5,0,48,78,2,0,2,0,7,0,6,0,7,21,0,6,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,11,1,2,2,3,7,0.6,0.365079,23,23,3,2,0.365079,23,0,0,0,0,0,40,59,3,0,3,0,4,0,4,0,4,17,0,4,0,40,59,3,0,3,0,4,0,4,0,4,17,0,4,0,true
    0,0,0,0,0,0,0,0,4,0,0,4,2,5,0,0,4,0.2,0.416667,10,6,1,4,0.416667,10,1,1,3,3,1,14,21,0,0,0,0,4,0,4,0,4,0,0,4,0,14,21,0,0,0,0,4,0,4,0,4,0,0,4,0,false
    0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,2,4,1,0.717949,28,28,3,0,0.717949,28,3,3,0,0,1,11,37,9,2,1,0,2,0,2,0,58,2,0,51,0,11,37,9,2,1,0,2,0,2,0,58,2,0,51,0,false
    0.387836,8,48,16,0.211744,0.371567,238,230,3,3,3,120,4,4,3,1,57,0.7,0.421109,395,380,35,15,0.413534,440,2,2,1,1,1,543,992,8,2,8,2,56,0,49,0,56,367,0,49,0,624,1124,14,2,14,2,69,0,52,0,81,410,0,58,0,false
    0,0,0,0,0,0,0,0,1,4,2,17,2,2,0,1,9,0.25,0.293478,27,23,1,3,0.293478,27,0,0,2,2,0,65,98,3,0,3,0,8,0,3,0,8,38,0,3,0,65,98,3,0,3,0,8,0,3,0,8,38,0,3,0,false
    0,0,0,0,0,0,0,0,2,0,0,2,3,1,0,0,2,1,0.2,1,1,1,0,0.2,1,1,1,0,0,1,4,4,3,0,0,0,2,0,0,0,8,2,0,3,0,4,4,3,0,0,0,2,0,0,0,8,2,0,3,0,false
    0,0,0,0,0,0,0,0,2,0,0,2,3,1,0,0,2,1,0.2,1,1,1,0,0.2,1,1,1,0,0,1,4,4,3,0,0,0,2,0,0,0,8,2,0,3,0,4,4,3,0,0,0,2,0,0,0,8,2,0,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,0,1,1,0.666667,16,16,1,0,0.666667,16,0,0,0,0,0,8,26,3,0,3,0,1,0,0,0,1,1,0,0,0,8,26,3,0,3,0,1,0,0,0,1,1,0,0,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,2,0.333333,0.25,5,5,1,2,0.25,5,1,1,0,0,1,15,20,1,0,1,0,2,0,2,0,2,7,0,2,0,15,20,1,0,1,0,2,0,2,0,2,7,0,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.6,9,8,1,1,0.6,9,1,1,0,0,1,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,1,4,0.333333,0.179487,7,7,1,2,0.179487,7,1,1,0,0,1,32,40,1,1,1,1,3,0,2,0,3,20,0,2,0,32,40,1,1,1,1,3,0,2,0,3,20,0,2,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.416667,5,5,1,1,0.416667,5,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,14,17,6,4,1,1,2,0,1,0,5,6,0,2,0,14,17,6,4,1,1,2,0,1,0,5,6,0,2,0,true
    0,0,0,0,0,0,0,0,0,2,1,8,0,8,4,0,4,1,0.351351,13,12,2,0,0.351351,13,0,0,2,3,0,24,38,5,4,5,4,4,0,1,0,4,8,0,1,0,24,38,5,4,5,4,4,0,1,0,4,8,0,1,0,false
    0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,4,0.25,0.310345,9,7,1,3,0.310345,9,1,1,1,1,1,20,27,9,4,4,1,3,2,3,0,6,7,2,3,0,20,27,9,4,4,1,3,2,3,0,6,7,2,3,0,false
    0,0,0,0,0,0,0,0,1,2,2,4,0,1,1,0,2,0.5,0.285714,6,5,1,1,0.285714,6,0,0,0,0,0,15,18,1,0,1,0,2,0,1,0,2,6,0,1,0,15,18,1,0,1,0,2,0,1,0,2,6,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,11,1,10,21,0,8,0.142857,0.119048,5,5,1,6,0.119048,5,0,0,0,0,0,37,47,1,0,1,0,8,0,6,0,8,15,0,6,0,37,47,1,0,1,0,8,0,6,0,8,15,0,6,0,false
    0,0,0,0,0,0,0,0,0,2,2,16,1,1,1,2,7,1,0.392857,33,33,4,0,0.392857,33,0,0,0,0,0,51,85,1,4,1,4,5,0,3,0,5,28,0,3,0,51,85,1,4,1,4,5,0,3,0,5,28,0,3,0,true
    0.751092,1,6,2,0.384615,0.604651,30,26,1,1,1,9,5,1,1,4,8,1,0.426667,32,32,5,0,0.426667,32,1,1,0,0,1,43,78,3,0,3,0,4,0,4,0,4,22,0,4,0,43,78,3,0,3,0,4,0,4,0,4,22,0,4,0,false
    0,0,0,0,0,0,0,0,1,2,2,46,5,1,0,5,15,0.333333,0.359133,116,95,2,4,0.336111,121,0,0,0,0,0,207,387,16,6,16,6,10,0,5,0,10,109,0,5,0,239,429,48,12,16,7,13,0,8,0,50,126,27,41,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,5,1,1,5,8,0,0.135135,5,0,0,4,0.135135,5,1,1,0,0,1,32,42,32,6,0,1,3,0,3,0,40,17,27,36,0,32,42,32,6,0,1,3,0,3,0,40,17,27,36,0,false
    0,0,0,0,0,0,0,0,2,6,6,142,32,43,35,47,84,0.235294,0.168693,111,60,8,26,0.163793,114,0,0,1,1,0,547,731,32,5,32,5,37,27,33,0,37,329,27,33,0,582,771,39,5,39,5,41,30,37,0,41,342,30,37,0,true
    0,0,0,0,0,0,0,0,1,1,1,5,8,1,0,2,4,0.333333,0.0952381,2,1,1,2,0.0952381,2,0,0,0,0,0,19,22,1,0,1,0,2,1,2,0,2,8,1,2,0,19,22,1,0,1,0,2,1,2,0,2,8,1,2,0,true
    0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,2,16,14,2,3,18,23,0.25,0.102941,7,1,1,3,0.102941,7,0,0,0,0,0,61,73,1,0,1,0,5,1,3,0,5,40,1,3,0,61,73,1,0,1,0,5,1,3,0,5,40,1,3,0,false
    0,0,0,0,0,0,0,0,1,4,4,17,11,1,1,5,9,0.25,0.313131,31,20,1,3,0.313131,31,0,0,0,0,0,68,107,4,0,4,0,4,2,3,0,4,45,2,3,0,68,107,4,0,4,0,4,2,3,0,4,45,2,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,0,2,0,0.08,2,0,0,3,0.08,2,0,0,0,0,0,23,25,7,0,7,0,2,7,2,0,2,6,7,2,0,23,25,7,0,7,0,2,7,2,0,2,6,7,2,0,false
    0,0,0,0,0,0,0,0,2,4,3,64,14,2,3,15,33,0.315789,0.108392,31,15,6,13,0.108014,31,0,0,0,0,0,255,318,14,1,14,1,18,14,18,2,18,170,14,18,2,256,319,16,1,16,1,18,16,18,2,18,170,16,18,2,false
    0,0,0,0,0,0,0,0,1,4,4,21,27,3,1,25,30,0.5,0.283333,51,22,3,3,0.283333,51,0,0,0,0,0,129,189,5,0,5,0,5,5,5,1,5,98,5,5,1,129,189,5,0,5,0,5,5,5,1,5,98,5,5,1,false
    0,0,0,0,0,0,0,0,1,0,0,2,1,3,20,0,2,0.333333,0.2,3,3,1,2,0.2,3,0,0,0,0,0,12,14,2,0,2,0,2,2,2,0,2,3,2,2,0,12,14,2,0,2,0,2,2,2,0,2,3,2,2,0,false
    0,0,0,0,0,0,0,0,1,4,4,25,15,2,2,18,22,0.5,0.132075,14,4,1,1,0.132075,14,0,0,0,0,0,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,false
    0,0,0,0,0,0,0,0,1,9,4,26,20,2,2,10,13,0.333333,0.0384615,3,1,1,2,0.0384615,3,0,0,0,0,0,75,82,4,1,4,1,3,0,2,0,3,64,0,2,0,75,82,4,1,4,1,3,0,2,0,3,64,0,2,0,false
